  -2.8000000e-01   9.7791030e-01   4.7488202e-02
  -2.7900000e-01   9.7827491e-01   4.8108666e-02
  -2.7800000e-01   9.7752658e-01   4.7990091e-02
  -2.7700000e-01   9.7891131e-01   4.8343112e-02
  -2.7600000e-01   9.7881970e-01   4.5973039e-02
  -2.7500000e-01   9.7850296e-01   4.6626790e-02
  -2.7400000e-01   9.7923482e-01   4.7061476e-02
  -2.7300000e-01   9.8020344e-01   4.7612028e-02
  -2.7200000e-01   9.8096883e-01   4.7915398e-02
  -2.7100000e-01   9.8036256e-01   4.7239525e-02
  -2.7000000e-01   9.7959750e-01   4.7335201e-02
  -2.6900000e-01   9.7994094e-01   4.7135353e-02
  -2.6800000e-01   9.8054921e-01   4.5338709e-02
  -2.6700000e-01   9.8068368e-01   4.5922767e-02
  -2.6600000e-01   9.8201520e-01   4.4611879e-02
  -2.6500000e-01   9.8311032e-01   4.3453371e-02
  -2.6400000e-01   9.8262709e-01   4.2507766e-02
  -2.6300000e-01   9.8316210e-01   4.2642537e-02
  -2.6200000e-01   9.8295464e-01   4.3936770e-02
  -2.6100000e-01   9.8242175e-01   4.2829314e-02
  -2.6000000e-01   9.8331999e-01   4.2171229e-02
  -2.5900000e-01   9.8234473e-01   4.1806676e-02
  -2.5800000e-01   9.8384392e-01   4.2218460e-02
  -2.5700000e-01   9.8470125e-01   4.0415426e-02
  -2.5600000e-01   9.8492539e-01   4.3451927e-02
  -2.5500000e-01   9.8409450e-01   4.5626949e-02
  -2.5400000e-01   9.8501285e-01   4.3189841e-02
  -2.5300000e-01   9.8456899e-01   4.2961054e-02
  -2.5200000e-01   9.8482690e-01   4.2884149e-02
  -2.5100000e-01   9.8566280e-01   4.1519255e-02
  -2.5000000e-01   9.8481271e-01   4.1973348e-02
  -2.4900000e-01   9.8511762e-01   4.1493727e-02
  -2.4800000e-01   9.8666557e-01   4.3962771e-02
  -2.4700000e-01   9.8777851e-01   4.3432611e-02
  -2.4600000e-01   9.8674475e-01   4.4327361e-02
  -2.4500000e-01   9.8690382e-01   4.4709058e-02
  -2.4400000e-01   9.8778254e-01   4.5093174e-02
  -2.4300000e-01   9.8935862e-01   4.4053840e-02
  -2.4200000e-01   9.8985721e-01   4.4786017e-02
  -2.4100000e-01   9.9178852e-01   4.5366682e-02
  -2.4000000e-01   9.9085158e-01   4.5020519e-02
  -2.3900000e-01   9.8988077e-01   4.5259657e-02
  -2.3800000e-01   9.9083945e-01   4.6000066e-02
  -2.3700000e-01   9.8946453e-01   4.6660771e-02
  -2.3600000e-01   9.9156246e-01   4.6763114e-02
  -2.3500000e-01   9.9133130e-01   4.6941940e-02
  -2.3400000e-01   9.9264821e-01   4.6600967e-02
  -2.3300000e-01   9.9281469e-01   4.8144474e-02
  -2.3200000e-01   9.9123745e-01   4.9827022e-02
  -2.3100000e-01   9.9103525e-01   4.7750319e-02
  -2.3000000e-01   9.9318696e-01   4.5726714e-02
  -2.2900000e-01   9.9439012e-01   4.8365263e-02
  -2.2800000e-01   9.9481418e-01   4.8400772e-02
  -2.2700000e-01   9.9432009e-01   4.7145891e-02
  -2.2600000e-01   9.9433713e-01   4.7248106e-02
  -2.2500000e-01   9.9564292e-01   4.7403561e-02
  -2.2400000e-01   9.9513808e-01   4.5657464e-02
  -2.2300000e-01   9.9471170e-01   4.5600102e-02
  -2.2200000e-01   9.9640377e-01   4.2749065e-02
  -2.2100000e-01   9.9688679e-01   4.3045668e-02
  -2.2000000e-01   9.9649953e-01   4.2489116e-02
  -2.1900000e-01   9.9712225e-01   4.1563091e-02
  -2.1800000e-01   9.9757989e-01   4.2490657e-02
  -2.1700000e-01   9.9720399e-01   4.1171449e-02
  -2.1600000e-01   9.9659481e-01   4.1940703e-02
  -2.1500000e-01   9.9686827e-01   4.2708758e-02
  -2.1400000e-01   9.9676948e-01   4.1314915e-02
  -2.1300000e-01   9.9737089e-01   4.0268017e-02
  -2.1200000e-01   9.9694977e-01   3.9107545e-02
  -2.1100000e-01   9.9615392e-01   3.8542088e-02
  -2.1000000e-01   9.9647278e-01   3.8338346e-02
  -2.0900000e-01   9.9537127e-01   3.7697547e-02
  -2.0800000e-01   9.9441307e-01   3.8033949e-02
  -2.0700000e-01   9.9486650e-01   3.8778338e-02
  -2.0600000e-01   9.9450381e-01   3.8238570e-02
  -2.0500000e-01   9.9423094e-01   3.9515474e-02
  -2.0400000e-01   9.9518329e-01   3.8767478e-02
  -2.0300000e-01   9.9670921e-01   3.8018786e-02
  -2.0200000e-01   9.9684770e-01   3.8196681e-02
