0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0.12374536 0.75521935
101 0.13663731 0.81039715
102 0.091656499 0.86401433
103 0.14310668 0.84046833
104 0.12791291 0.82992233
105 0.12599825 0.8437083
106 0.09358569 0.82353006
107 0.13473078 0.83541969
108 0.11953336 0.73175823
109 0.12853387 0.78221602
110 0.071934404 0.78585331
111 0.11383964 0.80221749
112 0.12608251 0.78390574
113 0.15240881 0.76990571
114 0.16141529 0.8310576
115 0.067454817 0.87635333
116 0.083291517 0.81864928
117 0.065934529 0.80956381
118 0.10764669 0.78526009
119 0.050309724 0.86082163
120 0.030127252 0.82844676
121 0.039422056 0.79553194
122 0.083888217 0.83650986
123 0.10952066 0.86041111
124 0.10461959 0.84000525
125 0.10577145 0.8260745
126 0.082874111 0.82801871
127 0.057378348 0.94151285
128 0.068763696 0.9116011
129 0.071494088 0.90360117
130 0.082581613 0.936304
131 0.048294665 0.94687066
132 0.079707047 0.89424996
133 0.094466771 0.88162216
134 0.089984152 0.85631745
135 0.081099002 0.85268025
136 0.063716987 0.86361308
137 0.069494534 0.89856425
138 0.060908096 0.83397898
139 0.043944561 0.79430996
140 0.046623131 0.81613092
141 0.084114285 0.79072442
142 0.046936924 0.87277671
143 0.024134031 0.87879411
144 -0.0099299795 0.85136316
145 -0.012939214 0.89563738
146 -0.02003617 0.86211839
147 -0.019498593 0.84020867
148 -0.047405335 0.85672893
149 -0.05425217 0.8443421
150 -0.054529971 0.8413863
151 -0.095022799 0.84857764
152 -0.06887257 0.86867264
153 -0.063332236 0.84748542
154 -0.080675907 0.82960253
155 -0.092232091 0.85470655
156 -0.085536118 0.8446107
157 -0.04890014 0.8587342
158 -0.047150826 0.88073076
159 -0.041735329 0.83904132
160 -0.02703456 0.84237589
161 -0.05033827 0.93632917
162 -0.017913525 0.85990666
163 -0.020670295 0.87607489
164 -0.032986012 0.83401696
165 -0.077442698 0.89245327
166 -0.067803998 0.79738866
167 -0.040430714 0.82211781
168 -0.060663008 0.84065094
169 -0.037443427 0.79594359
170 -0.028101407 0.71669631
171 -0.026849931 0.73131633
172 -0.048517009 0.80577664
173 -0.019173835 0.8453815
174 -0.0083398988 0.79461029
175 -0.0027109759 0.81485818
176 -0.031372705 0.85943945
177 -0.071850872 0.85969895
178 -0.044168505 0.91147019
179 -0.048823618 0.90086747
180 -0.013408296 0.88021658
181 -0.033999748 0.86288647
182 -0.079405131 0.89090115
183 -0.093701755 0.84751119
184 -0.061829745 0.83557006
185 -0.11271172 0.84564331
186 -0.1204235 0.84322526
187 -0.10869914 0.78863099
188 -0.10408921 0.76259294
189 -0.12312961 0.75142987
190 -0.15444717 0.78121497
191 -0.11166239 0.74228856
192 -0.12242297 0.75659674
193 -0.13689577 0.7559402
194 -0.10792571 0.78125381
195 -0.094917452 0.82971698
196 -0.11181805 0.80600299
197 -0.085002902 0.7772718
198 -0.056499175 0.80749336
199 -0.032799339 0.75783042
200 -0.040816722 0.74378385
201 -0.042422003 0.75044312
202 -0.01362221 0.76443897
203 -0.03342067 0.74779306
204 -0.038862605 0.79016564
205 -0.01115344 0.75892359
206 -0.012711642 0.75380999
207 0.0060797867 0.77331058
208 -0.013516338 0.81013038
209 -0.048188771 0.87275429
210 -0.02305104 0.79698455
211 0.023409339 0.80578637
212 0.04851175 0.77511211
213 -0.011461472 0.81048737
214 -0.0037561514 0.8487853
215 0.048025151 0.79501022
216 0.0035824522 0.80038717
217 -0.0085856629 0.80445353
218 -0.024413745 0.79093592
219 0.0070218379 0.80053455
220 0.030899508 0.76711101
221 0.010520066 0.825844
222 0.058939799 0.81576569
223 -0.0045070218 0.76992477
224 0.0035712671 0.70749178
225 0.0284741 0.74886386
226 0.021832403 0.75704719
227 0.05076318 0.7105727
228 0.039655496 0.78263012
229 0.064732021 0.75957113
230 -0.050492486 0.8709724
231 -0.071741139 0.79714429
232 -0.10963633 0.819701
233 -0.092837429 0.85164562
234 -0.061475042 0.89666521
235 -0.053917911 0.92422617
236 -0.056642444 0.96428829
237 -0.0051201647 0.95185053
238 -0.022859122 0.88743524
239 -0.024285397 0.90235672
240 0.043512449 0.88096498
241 0.036558493 0.91328578
242 0.068281153 0.95068545
243 0.038376063 0.89931448
244 0.047761018 0.85553112
245 0.042702406 0.83827508
246 0.0085742985 0.81569926
247 0.00073514477 0.79419678
248 0.017122694 0.79981225
249 0.0037748432 0.78781071
250 0.013230696 0.83596851
251 -0.007174099 0.85851386
252 -0.022006321 0.8609457
253 0.0031544524 0.80789563
254 -0.005287138 0.78490845
255 0.0084081384 0.82092967
256 -0.068380128 0.87270042
257 -0.035857844 0.82755755
258 -0.031234208 0.72977582
259 -0.012250837 0.73339263
260 -0.041615554 0.76587062
261 -0.0054515019 0.79861127
262 -0.0034110241 0.78140264
263 0.0026942791 0.82378714
264 -0.098843927 0.77533906
265 -0.13234136 0.76689045
266 -0.17070179 0.79051673
267 -0.19768119 0.79992691
268 -0.17600922 0.83624171
269 -0.17966362 0.79672024
270 -0.19781628 0.80905236
271 -0.16030031 0.83546068
272 -0.18109876 0.8821987
273 -0.11682488 0.78675074
274 -0.16149847 0.87411137
275 -0.17049686 0.92337119
276 -0.16005949 0.87267838
277 -0.18536206 0.92548155
278 -0.16170861 0.91135741
279 -0.14902957 0.89066458
280 -0.1308576 0.88241509
281 -0.14566816 0.90533775
282 -0.13009928 0.9313824
283 -0.11146974 0.87732594
284 -0.11522496 0.89543429
285 -0.15171706 0.96541319
286 -0.063832494 0.95089261
287 -0.040677452 0.9262486
288 -0.11399485 0.93332035
289 -0.13626281 1.0010439
290 -0.1321771 0.99948298
291 -0.061318041 0.96782344
292 -0.059478427 0.901168
